胸椎间盘脱出,10,4669.53,3566.14,2
食管贲门粘膜撕裂综合征,15,102317.55,45332.11,9
鼻骨骨折,14,55434.61,35127.73,12
焦虑型神经官能症,14,12027.64,9090.93,2
副乳头,09,3653.00,2019.55,2
髂窝结核性脓肿,15,5204.37,3579.58,2
遗尿病,15,1246.78,623.24,1
痛风石,11,1717.40,1193.98,1
老年性(萎缩性)阴道炎,13,27385.07,21041.62,9
面部软组织挫伤,10,44323.76,25780.04,6
其他骨肿瘤,11,52511.89,27754.01,2
乳腺炎,12,39648.31,25461.25,5
拇指挤压伤,15,63657.89,20424.21,14
膀胱乙状结肠瘘,15,40003.93,15613.12,2
肝脾肿大 NOS,12,2399.38,1838.86,1
糖(肾上腺)皮质激素类及其合成类似物有害效应	,14,24567.59,17935.15,1
完全性前置胎盘不伴出血,10,1660.34,619.82,1
肩和上肢烧伤,15,42190.11,18375.17,9
下肢脱位、扭伤和劳损后遗症,15,2926.08,2093.44,1
膀胱直肠隔恶性肿瘤,14,107123.43,64671.96,2
胃－食管反流性疾病,11,19408.12,14783.41,4
踝关节肿胀,14,17088.24,12119.11,3
皮肤肿瘤,16,27564.67,7155.19,2
肺挫伤,14,73716.17,25684.75,2
尿道白斑,11,5877.92,2931.27,1
肾炎(肾小球肾炎) NOS,11,6072.06,4908.83,1
动脉瘤样骨囊肿,15,20779.85,3115.92,2
口腔囊肿 NOS,08,21270.24,12909.86,2
骨髓增生,10,2507.38,1168.79,1
角膜穿通伤,16,47796.41,15015.94,8
白色肺炎(先天性梅毒的肺部病变),12,12856.54,9054.98,1
生殖器官淋巴管瘤,13,3272.30,1918.73,1
扭伤,16,57682.23,35153.21,9
病毒性上呼吸道感染,14,281062.93,170108.01,106
耳聋 NOS,12,36700.48,23693.42,9
睾丸继发恶性肿瘤,14,126451.31,73470.74,2
胆囊结石伴坏疽性胆囊炎,09,24709.15,14698.38,5
前臂骨折,09,7925.29,5281.07,3
输卵管-卵巢扭转,15,5015.49,2572.80,1
喉脓肿,15,6063.65,3085.34,2
口腔上皮（包括舌）白斑和特指障碍,15,1148.45,587.06,1
心脏神经官能症,12,11334.04,9161.91,2
胫骨下端骨折,16,94874.99,39003.33,3
下肢单瘫,15,4629.21,1630.93,1
2型糖尿病性周围神经病,16,56967.37,39272.53,13
股四头肌腱断裂,15,3167.89,415.73,1
闭塞性肢体动脉硬化,08,4213.42,2875.29,1
心脏扩大,06,3326.37,2052.45,1
眶蜂窝织炎,15,47213.66,16404.29,14
附件囊肿,09,64185.89,38113.34,18
附睾阴囊瘘,15,2135.62,1220.15,1
产后感染发热病,15,2220.61,1278.20,2
尿道狭窄,15,551759.82,199716.20,53
慢性心肌缺血,14,10657.05,8502.60,3
前列腺膀胱炎,08,2129.13,1593.32,1
老年性膝关节炎(病),05,3181.96,2113.64,1
鳞状细胞原位癌,15,129403.08,50855.21,6
义眼台暴露,16,4913.98,1160.15,1
肠穿孔(非创伤性),14,136311.15,102432.00,1
甲状腺机能亢进,11,3697.48,2316.78,1
脑动脉硬化,06,19605.54,11862.24,6
良性家族性新生儿惊厥,16,4040.07,1148.47,1
继发性肌张力障碍,15,13910.62,8691.04,2
发热,15,2876233.15,1449690.35,738
化疗管植入后皮肤溃疡,15,8380.71,6338.16,2
慢性气管炎,10,1650.85,1011.55,1
肛肠病（内痔病）,15,85747.28,44161.34,18
慢性骨髓增生性疾病,15,50387.23,25874.68,2
眼底出血,11,27904.89,19671.67,10
搔痒性皮炎,11,22421.61,16820.60,4
角膜血管翳,12,2742.52,1176.32,1
足部瘢痕修复,15,14087.13,7463.04,4
视神经炎,08,4390.85,2795.93,2
垂体良性肿瘤,16,1140619.45,372190.84,22
异位性皮炎,09,7274.77,4810.54,3
慢性胃炎,13,1868440.34,1320808.94,422
创伤后应激障碍,11,13169.02,7993.85,2
糖尿病性大疱病,14,6954.57,5172.95,1
过敏性鼻炎(变应性鼻炎),12,11772.57,7771.26,3
中耳炎,11,93949.51,68790.42,17
贫血,15,3155369.38,1476430.38,522
咽瘤病,15,19875.06,6202.25,2
肺结核瘤，痰镜检（+）,10,30168.71,17049.85,7
社交恐怖,16,2325.49,425.33,1
前列腺囊肿,16,11034.37,7113.74,2
转移性星形细胞瘤,15,63771.25,13370.02,1
胆绞痛,15,16449.69,7969.03,10
臀部皮肤良性肿瘤,16,6454.19,3577.13,1
晕厥,11,189153.21,141938.68,36
头面颈肿瘤,15,1746.44,1010.59,1
外下唇恶性肿瘤,15,6023.70,2256.65,1
炎性肌病,16,1050.92,728.92,1
外源性支气管哮喘,07,1926.00,1269.00,1
瘢痕,13,28900.80,12327.75,3
肾盂积水 NOS,08,4260.73,2487.66,1
肺炎球菌感染,16,237324.66,166105.58,132
艾迪生病,13,27969.35,15059.23,1
局灶性肺气肿,13,6596.70,5560.80,1
复发性抑郁障碍,16,29827.94,21141.62,6
中度视力缺损，双眼,15,6511.76,1449.59,1
结核性膝部囊肿[结核性贝克氏囊肿],13,29628.51,19186.81,1
发作性眩晕,12,8305.76,4783.20,3
结节性甲状腺肿伴甲状腺机能亢进症,14,36380.90,26794.37,1
枕骨骨折,12,87903.06,55770.13,4
副鼻窦炎,07,2043.12,1251.26,1
肠梗阻伴坏死,12,5272.51,2751.46,1
急性支气管炎,07,597505.42,360746.31,296
慢性荨麻疹,14,395673.35,273502.58,62
脑膜炎,13,92244.28,64905.18,1
血管肉瘤,16,27220.07,10739.18,1
流感性心肌炎，流行性感冒病毒未标明,13,2733.07,1551.23,1
静脉血栓形成,11,80099.04,56479.22,1
食管中三分之一恶性肿瘤,15,20694.60,12750.39,3
肩胛带神经炎,13,1112.94,689.21,1
类癌瘤综合征,15,18975.62,2772.43,1
梗阻性鼻炎,07,10290.18,7513.26,1
肝癌破裂出血,16,275059.18,129659.61,30
胸部伴腹部、下背和骨盆开放性伤口,15,1077.91,568.45,1
输尿管梗阻,16,107705.31,30957.06,14
髁状突囊肿,14,56328.40,35483.35,4
风眩病,15,6748.07,2765.51,2
前臂桡神经损伤,15,2433.45,1711.50,1
声门上恶性肿瘤,15,25444.86,15419.19,1
胆管结石伴(慢性)胆囊炎,06,2606.69,1334.04,1
颅内出血,14,187163.08,121480.19,3
肺不张,15,323247.12,150687.17,39
关节积液,16,22224.51,16597.24,10
ISAACS综合征,09,12967.58,8448.64,1
升结肠息肉,10,60758.12,29189.89,18
急性非感染性肠炎,16,10060.08,3510.05,5
产伤性Ⅰ度会阴裂伤,16,2374.80,915.84,1
结节性痒疹,14,21280.60,14888.58,4
骨折迟延愈合,14,71129.05,45079.56,3
病毒性皮疹,12,1451.04,771.10,1
高原性高血压,08,32271.39,23911.90,7
短暂性脑缺血[阿尔瓦雷斯氏综合征TIA],13,156493.52,122641.10,55
新生儿脐带出血,16,13847.11,2800.18,2
小腿开放性外伤伴并发症,10,2136.90,1769.32,1
胫腓骨闭合性骨折,13,867007.85,437283.01,51
新生物,16,174658.78,70408.74,35
特指糖尿病伴特指并发症,16,2134.43,1462.11,2
结核性支气管扩张，痰镜检（+）,15,19016.67,10182.52,6
上肢撕脱伤,14,17347.24,11879.70,3
低血钾性周期性麻痹,08,2737.03,1594.48,1
气管、支气管和肺恶性肿瘤个人史,14,6306.65,4689.38,1
唇瘢痕,10,504.03,232.46,1
先天性尿道狭窄,15,1245.18,483.52,1
布氏菌病脊柱炎,16,1642.95,1107.69,1
肘关节痛,14,18882.91,14032.01,4
会阴损伤,11,7420.01,4751.81,2
开放性睾丸损伤,16,3255.48,776.20,1
其他关节软骨疾患,13,25160.51,15643.27,1
三踝骨折,12,119424.29,61789.17,14
子宫纵隔,16,61065.73,15100.50,7
胸壁裂伤,15,4550.19,2243.85,2
空洞型肺结核，病理（+）,15,46767.04,18095.81,5
后天性踇外翻,16,3089.61,1101.37,2
急性咽炎,16,522209.36,316321.49,314
乳头状瘤病 NOS,14,12229.77,7167.03,2
炎性脊椎病,14,9290.47,6624.58,2
胎儿和新生儿受母体情况影响,14,2649.00,677.24,1
结肠溃疡,15,63618.73,33020.47,6
糖尿病,09,123479.57,86874.06,34
经行浮肿病,16,72816.91,43782.97,15
蘑菇类意外中毒 (T62.001),12,578.52,0.00,1
药物中毒 (X44.962),13,36905.66,28455.54,4
楔状骨骨折(足),14,2646.73,1647.71,2
良性家族性新生儿惊厥,15,475.07,187.90,1
耳廓肿物,13,6403.17,3841.82,1
脑干梗塞,14,7061.26,5179.16,1
慢性肝炎、重型,09,12246.97,5890.98,3
前房积脓性角膜溃疡,13,20406.01,9531.01,4
芳香类止痛药中毒,07,1800.15,896.48,1
心悸,09,610576.42,379426.63,98
胃憩室,15,6264.51,3532.81,2
腰椎退行性病变,16,3289899.49,2245882.91,1173
Ⅱ度(起泡，表皮丧失)烧伤 NOS,10,1630.54,1197.26,1
直肠原位癌,15,2010471.02,741340.92,185
趾肌腱断裂,14,6663.09,3811.88,1
鼻窦炎,09,47812.25,30648.46,15
开放性特指趾骨骨折,14,3903.00,2343.85,1
弥漫性中心母细胞-中心细胞性恶性淋巴瘤,15,3256.59,2290.15,1
肺上叶恶性肿瘤,06,13630.33,8685.08,1
喘息性支气管肺炎,12,28141.25,19442.39,15
继发性三叉神经痛,15,104879.31,31776.02,8
急性出血性胃炎,15,307708.84,140111.35,100
总胆管结石伴慢性胆囊炎,07,6257.03,3190.05,1
腓神经麻痹,10,11785.00,9782.99,1
跖骨痛,15,11645.37,4516.53,2
闭角型青光眼,08,8064.81,3828.97,2
恶性淋巴瘤 NOS,13,73955.45,49895.02,7
乳头状粘液性囊腺瘤,16,11773.62,2544.50,1
尺骨结核,14,92422.77,23858.07,2
无先兆偏头痛,13,23798.75,13544.96,6
药物过敏性休克,15,5312.42,2414.58,2
多脉管炎,14,88809.23,55917.17,5
宫颈炎性疾病,07,3455.41,1481.81,1
淋巴系统疾病,08,2190.31,1437.15,1
子宫内膜增生,11,14414.16,9951.97,2
脑血管供血不足伴短暂性局灶性神经症状,08,684.09,311.53,1
急性阑尾炎穿孔伴局限性腹膜炎,11,52937.82,30431.90,10
轻症痒疹,12,28825.35,15777.09,9
妊娠合并心包积液,15,1400.20,0.00,1
小叶中心性肺气肿,16,232406.55,140423.11,39
扁桃体脓肿,08,618.90,124.92,1
食管静脉曲张术后出血,16,6604.78,2380.37,1
口底恶性肿瘤,09,77122.97,30000.00,1
肢体无力,13,14422.90,8412.26,1
多发性大动脉炎,15,28922.55,7048.62,2
肺衰病,14,17256.19,14652.30,1
急性渗出性中耳炎,09,1365.10,902.36,1
胸部扭伤,15,22459.75,6538.97,4
浅层点状角膜炎,15,8066.21,4109.10,4
痉挛性截瘫,15,7072.34,1152.00,1
被特指爬行动物咬伤或抓伤,15,13826.28,9550.02,5
急性白血病 NOS (C95.0),13,24365.61,16564.99,1
脊髓空洞症,13,7823.05,4944.17,1
取除骨折内固定装置,09,21971.40,15191.88,6
趾骨骨折,14,53966.60,35909.03,8
胆囊结石伴胆囊炎,13,2566164.58,1688027.93,295
声带特指疾病,15,1060.09,340.54,1
Ⅰ度子宫脱垂,12,38169.76,25775.33,3
手脓肿,10,2731.93,1835.68,1
扩张型心肌病,15,5420648.44,2587302.29,878
恶性肿瘤中医治疗,15,15837.95,10850.48,1
食道功能不全,12,25828.26,18557.40,1
类风湿性关节炎伴心包炎,15,7467.10,4784.20,5
外感高热病,14,6251.67,4414.68,4
输精管继发恶性肿瘤,12,45144.66,25169.14,5
陈旧性膝内侧半月板损伤,10,16131.04,12210.70,2
血臌病,16,14881.18,8558.81,1
肱骨头[哈斯]骨软骨病(幼年型),14,65963.38,28041.27,2
沙门氏菌属食物中毒,10,1294.35,887.16,1
消化性溃疡，部位未特指,06,2411.33,1273.83,1
更年期忧郁症,15,41269.91,20296.85,10
开放性胫骨骨折,13,123590.52,62843.98,3
阴蒂囊肿,12,5660.90,3768.11,2
缺血性脑血管病,13,22954.84,17902.81,6
电解质、热量和水平衡剂,14,3345.21,2035.00,1
皮脂腺腺瘤,16,77426.68,46105.40,41
膀胱输尿管瘘,16,19847.50,5227.65,1
淋巴管恶性肿瘤,16,49796.14,36003.02,11
腕部挫伤,13,1392.40,487.42,1
Ⅱ度一型房室传导阻滞,16,72220.61,22240.76,1
咽后和咽旁脓肿,16,2322.16,921.90,1
创伤性股动脉血栓形成,14,10156.71,5484.12,1
子宫体良性肿瘤,15,39754.41,9287.65,7
膀胱出血,15,41944.54,13162.06,7
膝关节损伤,06,3465.09,2518.37,1
急性胃溃疡伴出血,13,872.95,323.03,1
肛周感染,12,1649.49,911.71,1
脊柱骨折,16,799659.42,246381.54,22
腮腺脓肿,12,1942.08,1200.68,1
接触性皮炎 NOS,14,38714.94,23589.79,11
创伤性硬膜下血肿,13,80854.38,42979.33,4
水肿性喉炎,12,4247.41,3168.80,1
颈动脉闭塞和狭窄,15,14861.50,8248.64,2
咽旁脓肿,13,4656.87,2841.00,1
静脉曲张,06,11583.99,5677.83,3
慢性支气管炎伴肺气肿,08,581516.11,397068.08,192
食管脓肿,07,3499.22,2363.74,1
半身水肿,14,5720.70,3839.75,1
心因性意识障碍,15,515720.44,305411.75,50
中心性角膜溃疡,10,3141.78,1076.68,1
流行性感冒伴特指呼吸道表现,15,11738.52,6800.01,7
皮炎,14,827930.74,526761.47,155
软组织内残留异物,11,1422.38,867.17,1
与有害事件有关胃肠病学和泌尿科装置，假体和特指植入物、材料和附件装置	,16,3442.96,2673.29,1
眼球挫伤伴前房积血,11,9610.02,7438.99,4
下肢良性肿瘤,13,36405.78,23682.26,3
单纯癌,08,4013.80,2339.26,1
开放性腰椎和骨盆特指部位骨折,16,10168.39,7892.44,2
额窦脓肿,16,7082.86,5977.24,2
胸壁蜂窝织炎,16,5727.89,3402.48,2
衣原体性睾丸炎,09,2967.46,1922.34,1
趾甲沟炎,11,15224.86,10511.75,4
高血压性红细胞增多症[盖斯伯克病],12,2164.09,823.15,1
支气管扩张症,12,41088.63,30385.74,5
坐骨直肠窝结缔组织良性肿瘤,15,13453.56,7408.17,2
踝关节结核,10,3669.92,2441.12,1
开放性唇部损伤,15,20130.39,11542.00,18
气胸,10,27105.03,20403.45,8
腰椎恶性肿瘤,14,24698.28,17080.04,3
鼻窦息肉样退行性变,15,10608.87,3062.26,1
眼黄斑后极变性,13,9120.12,6455.14,1
腹壁切口疝,16,204688.62,79234.36,16
锁骨上淋巴结肿大,16,2385.42,1404.85,1
癌症性恶病质,12,3415.10,2465.04,1
腰椎椎间盘炎,16,802663.53,481436.15,282
慢性腹股沟淋巴结炎,16,19181.54,11217.98,16
周围循环衰竭 NOS,13,5633.04,4519.09,1
肾细胞癌 (C64),06,1103.65,541.86,1
眼内炎,12,2634.71,1637.43,1
绝经后骨质疏松,14,87802.15,53793.16,11
特应性皮炎,11,2366.00,1494.88,1
鼻窦炎,14,169501.66,106080.64,25
关节腱鞘囊肿,15,286784.78,176601.02,137
肩关节半脱位,15,4938.01,2843.26,3
创伤后趾骨坏死,16,1825.35,1045.78,1
眼睑蜂窝织炎,11,2131.30,1603.84,1
结肠息肉,13,855733.86,578296.47,91
房室管型室间隔缺损,13,35922.77,18126.14,1
小腿损伤,08,4077.54,2561.35,1
应力性骨折 NEC,11,26378.08,19929.96,8
结节性淋巴细胞性高分化淋巴瘤,13,3221.20,1252.28,1
大隐静脉曲张,12,314499.36,168372.45,44
关节腱鞘囊肿,16,104564.43,69527.05,47
急性胃肠炎,13,1140317.92,747478.52,392
小腿挫伤,16,341772.15,163400.26,69
慢性膝关节滑膜炎,08,4096.79,2540.94,1
鼻出血(鼻衄),06,16745.77,7595.42,11
慢性肾功能不全,12,2494269.08,1913025.45,118
颈部异物,14,31768.57,20077.60,2
妊娠合并肺部感染,16,6821.26,4127.80,5
周身性动脉硬化,14,278583.83,144320.94,6
脱垂性内痔,16,1694.09,383.10,1
陈旧性膝关节韧带损伤,13,69937.33,37691.15,8
腰椎脱位,06,9083.81,5176.20,2
腕骨良性肿瘤,15,12954.90,4005.03,3
帕金森病,12,126450.32,89349.84,14
心血管硬化,13,2408.48,1369.06,1
跖骨骨折,13,104500.17,68900.76,26
耳源性脑积水,16,3084.00,887.63,1
通气过度,16,892.15,292.58,1
心力衰竭 NOS,13,138227.25,80861.60,7
声带小结,12,30773.88,20089.05,5
陈旧性腹腔结核,16,34782.39,21288.53,2
糖尿病性肾病,08,24974.60,14216.29,5
食道中下段恶性肿瘤,10,22036.96,17089.09,5
内囊出血,16,18601.24,13091.87,6
腰椎结核,07,1885.55,766.94,1
卵巢囊肿,11,101351.56,65665.56,21
特指抗精神病药和精神安定剂有害效应	,13,35755.47,31028.04,1
后天性肾囊肿,14,99558.92,65678.27,11
胸腔损伤，操作中,15,3413.21,600.14,1
胆管结石伴急性胆囊炎,06,12969.95,8542.27,3
雷诺综合征,14,56544.59,47613.82,1
椎动脉粥样硬化,13,7591.79,4205.16,1
单侧嵌顿性腹股沟斜疝,16,163425.11,73588.56,25
痢疾,15,16392.89,5821.92,11
正常分娩 NOS,11,655.70,101.36,1
特发性骨质疏松伴病理性骨折,15,39067.77,30212.86,4
双杂合镰状细胞形成疾患,15,5048.18,2122.61,1
下肢关节和韧带的脱位、扭伤和劳损，水平未特指,11,25947.22,18494.01,1
原有高血压并发蛋白尿,15,78029.89,22697.74,5
肺炎球菌性腹膜炎,10,28138.09,22538.86,1
器质性人格障碍,15,30356.54,23483.91,2
急性泪腺炎,07,1465.80,888.28,1
癔症,13,257084.87,146393.92,17
血友病,10,11753.81,9310.38,2
急性乙型丁型病毒性肝炎,14,13224.84,9391.89,1
药物性皮炎(药物疹),10,3353.35,1711.04,2
肩锁关节脱位,16,222985.74,96027.44,14
髋关节滑膜炎,16,205011.37,110973.10,45
乙型肝炎相关性肾炎,15,6096.43,2034.92,2
回盲部溃疡伴穿孔,14,13248.72,7002.78,1
过敏性鼻炎(变应性鼻炎),09,9578.37,6206.90,3
椎间盘脱出,10,272113.06,204191.90,87
厌食病,15,2547.57,1279.21,2
肺结核瘤，细胞学（组织学）（-）,15,14992.40,2491.50,2
多发性踝和足浅表损伤,15,3353.08,2053.70,3
膝部挫伤,14,3602.01,2678.99,1
良性胃肠道间质性瘤,16,1624.41,324.99,1
淋巴管恶性肿瘤,13,21590.70,14595.64,3
急性化脓性胰腺炎，轻症,15,6858.52,2275.85,2
回肠恶性肿瘤,16,7941.19,3507.48,2
肾病综合征,09,40935.74,27696.69,6
创伤性小脑出血,15,73727.80,25386.10,3
慢性肺原性心脏病,08,7294.54,4954.22,2
男性生殖器官的疾病,15,7297.53,4539.07,6
精神抑郁症,14,2445.14,1315.61,1
颈部脂肪瘤,15,491039.00,200969.90,115
支气管扩张,08,24238.90,15253.20,11
癔症性情感暴发,16,6378.29,2289.13,1
迷路瘘管,16,869.88,0.00,1
结缔组织病,11,9347.58,4317.12,3
视网膜剥离,09,1762.82,1047.44,1
阴茎恶性肿瘤,15,382727.87,190689.32,24
踝挫伤,13,1733.24,820.14,1
肩周炎,15,5042868.94,3258249.48,1839
滑膜皱襞综合征,15,16687.51,10273.06,1
髋部挤压伤,15,29491.08,23056.48,2
耳疖病,16,3616.77,1591.33,1
取除骨折内固定装置,13,199074.35,110509.78,36
前列腺原位癌,11,20034.48,14476.25,2
创伤性脑梗塞,12,21817.96,17051.78,4
甲状腺机能亢进,13,20975.45,12312.40,5
贝内特骨折,15,6494.21,4666.87,1
食管异物，经腔口进入,11,7282.38,5197.42,1
急性右室心肌梗死,14,48697.52,36384.44,1
恶性肠嗜铬样细胞类癌,16,4023.41,2009.08,1
输尿管积水,13,4244.99,2500.53,2
陈旧性颅神经损伤,12,58770.72,35676.83,14
颈椎胸椎椎间盘突出,16,136124.65,19632.92,6
手肌腱断裂,13,10339.77,7044.17,4
手关节滑膜囊肿,14,5974.17,3542.83,2
急性心功能衰竭,11,2029.04,1395.84,1
脊柱内固定装置障碍,15,20602.64,5436.92,1
白内障超乳手术+人工晶体植入,16,649826.55,308270.95,102
面部蜂窝织炎,12,22171.09,16364.00,4
药物性胃炎,15,129091.50,60446.97,33
肩部挫伤,13,9562.75,6795.27,2
胆管癌 (C22.1),12,59577.59,39074.45,3
结核性胸膜炎，病理（+）,12,3063.90,1049.43,2
前列腺切除术后状态,15,33707.89,17249.66,9
副银屑病,16,12249.53,9270.54,3
前臂特指部位挫伤,15,5424.44,3512.00,2
胫腓骨干骨折,11,97082.01,54141.55,14
腹膜后脓肿,14,36826.73,19986.18,7
脑挫伤,08,24356.08,16860.56,5
非阵发性室性心动过速,12,25151.93,14295.68,2
高血压性脑病,15,313794.49,153551.02,54
乳房原位癌,10,3810.42,2610.55,1
前臂感染性肌炎,15,12170.07,6469.01,8
复发性虹膜睫状体炎,14,4818.26,2481.47,2
肥大性关节炎[骨关节炎],14,3523.71,2197.81,1
紫癜,16,16824.89,7722.66,10
骨软骨瘤,15,248537.76,88627.43,26
胆囊周围脓肿,11,186100.56,118455.62,89
家族性心肌病,16,16002.23,7688.33,1
淋巴管炎,10,2508.04,1694.14,1
浆液性囊腺瘤,15,43588.21,12709.00,3
脾梗死,16,5662.75,3039.28,1
滑膜炎,14,205597.94,143638.21,38
牙痛,10,5010.40,3787.94,1
G2P1剖宫产,14,34643.17,16932.71,4
眼睑倒睫,14,39599.96,25836.14,5
典型偏头痛,15,327142.41,167568.49,90
恶性高血压[急进型高血压病],14,5869.95,3992.67,1
哮喘性支气管炎,15,1056303.18,492902.70,503
肝占位性病变,12,85631.45,59182.11,8
胆总管结石,13,154475.73,96753.79,13
松弛性截瘫,16,13132.31,9594.15,1
手术后结肠造瘘口狭窄,16,33276.53,13804.14,3
衣原体性外阴阴道炎,15,2702.27,1503.81,3
酒精性肝硬变,16,213629.18,105570.06,12
眼球突出,13,3150.12,1566.14,1
非胰岛素依赖型糖尿病,06,6883.24,3783.20,5
播散性非结核分枝杆菌病,15,13190.90,2350.46,1
红斑 NOS,14,13647.86,8827.68,2
阴道血肿,16,4130.56,2400.36,1
外耳瘘,11,474.80,208.54,1
脱发,16,1861.61,1469.77,1
玻璃体出血,11,1855.54,1176.91,1
慢性轻度乙型病毒性肝炎,15,16773.29,6395.47,4
先天性双侧髋关节脱位,15,31186.59,10298.09,2
肿瘤,13,61630.84,43693.14,9
大细胞淋巴瘤,14,230165.54,88207.21,4
热性荨麻疹,16,1698.02,821.88,2
特指胆囊炎,15,368745.74,112359.20,42
子宫内膜异位,11,603.73,93.59,1
非胰岛素依赖型糖尿病,13,32197.95,24426.93,10
直肠息肉,12,231982.46,164905.16,31
创伤性硬膜下血肿,11,13086.44,9317.53,1
化脓性中耳炎,11,14690.03,10002.60,9
阴唇良性肿瘤,13,8492.81,5988.56,2
上消化道穿孔,16,290431.10,143009.62,22
开放性膝部损伤,14,5440.35,3860.12,1
面部外伤病,16,84799.49,45858.30,29
女性生殖器官囊肿 NOS,10,9092.22,6551.94,2
口腔脓肿,16,24625.01,7551.38,4
颅内硬膜下出血,06,2026.24,1040.13,1
肝胆管结石,11,136443.27,72157.50,13
窦性心动过缓,08,4419.37,2587.44,2
纤维脂肪瘤 (D17.-),13,7300.74,4479.05,3
外阴继发恶性肿瘤,14,10981.57,7456.01,1
肩和上臂损伤,14,8759.12,6509.39,1
萎缩性鼻炎,13,70318.32,40262.12,18
输尿管膀胱恶性肿瘤,16,2817.60,1895.81,1
乳房中央部恶性肿瘤,11,5971.54,4462.91,1
囊腺癌 NOS,06,11457.94,3171.62,1
陈旧性颌骨骨折,16,55393.17,26258.57,3
副伤寒甲,15,1293.46,784.25,1
慢性牙源性鼻窦炎,14,667877.83,372404.05,90
前列腺原位癌,08,51074.09,32828.67,8
原有的高血压性疾患，并发蛋白尿,07,10124.32,6509.50,3
陈旧性尺骨骨折,16,38528.81,17024.92,5
外展神经麻痹[第六],13,31266.77,20295.63,6
开放性跟骨骨折,16,12294.08,8484.03,3
骨髓炎,06,3713.75,1789.24,3
乳房疾患,13,9358.79,5622.65,2
胸膜肺炎,06,4575.33,2453.99,2
急性出血性结膜炎,13,2281.96,1459.87,1
取除骨折内固定装置,14,574363.11,329042.25,95
上呼吸道的疾病,09,7434.21,6591.52,2
老年性疱疹样皮炎,15,5335.83,2654.67,4
Liddle综合征,12,6206.10,3345.97,1
非丝虫性乳糜腹水,07,1842.06,1123.40,1
扁桃体周脓肿,14,29062.41,19170.41,5
肥大性鼻炎,16,1564469.46,847478.12,377
酒精性肝炎,13,16885.93,11360.37,3
慢性冠状动脉供血不足,09,2256.14,1540.53,1
腹茧症,13,15875.03,7106.24,1
肠梗阻伴坏死,15,131720.91,35506.59,5
宫颈(基底细胞)增生,09,788.52,253.28,1
颈淋巴结肿大,14,18992.07,11327.21,1
声带息肉,06,16941.40,7198.06,5
风湿性二尖瓣狭窄,15,8971.21,4006.24,3
细菌性肠炎 NOS,09,1851.48,985.23,2
肛管直肠癌,07,248337.88,130520.43,40
胸骨后甲状腺囊肿,12,15784.04,8050.29,2
子宫颈腺瘤性息肉,08,7278.00,3917.72,2
慢性哮喘性支气管炎,16,66173.21,43111.60,53
蜂窝织炎 NOS,10,12820.49,9478.94,2
营养不良,12,88248.99,63345.60,5
阑尾疾病,15,1828.56,1124.51,2
特指银屑病,16,58774.36,19854.53,10
混合痔伴有并发症,14,2494987.36,1771460.89,444
口底恶性肿瘤,14,87469.68,55043.18,2
确认妊娠,14,23614.46,10862.23,3
慢性胃肠炎,14,460731.99,301966.60,110
陈旧性脊柱骨折,13,4193.55,2793.62,1
前臂多处损伤,16,34636.56,9417.41,3
脑脊液鼻漏,11,8766.72,5616.73,2
慢性肾衰竭,15,15167598.65,7467616.09,1017
鼻部肿物,11,2537.54,1469.25,2
子宫憩室,15,9481.48,1356.56,1
经皮冠状动脉狭窄矫治术后并发症,11,3137.94,2564.82,1
肾性糖尿病,09,19277.71,14560.00,3
精索、鞘膜和输精管炎性疾患,15,8644.57,2220.69,2
黄色瘤,15,1413.78,133.30,1
主支气管恶性肿瘤,15,114676.22,51711.58,15
鼻窦恶性肿瘤个人史,15,4427.44,2661.68,1
慢性粒单核细胞白血病,15,99415.58,32526.25,3
慢性淋巴细胞白血病,15,731320.81,362820.79,34
牙冠周脓肿,14,11617.75,6542.32,6
慢性支气管炎急性发作,07,241654.10,151712.51,92
下肢皮肤感染,07,3680.11,1728.39,3
陈旧性足舟骨骨折,14,43275.41,27585.93,4
肢体麻木,09,4791.06,2950.67,3
药物性血小板减少症,14,173954.94,92856.48,9
先天性输尿管积水,15,10747.54,3246.08,3
胸骨骨折,12,5266.33,4115.88,1
胆管腺瘤,16,7686.58,5196.79,1
特指视网膜脱离,14,52735.35,20401.30,6
阴道痉挛,14,1393.70,735.32,1
鼓膜炎,15,16651.35,6431.84,6
火赤疮病,14,13466.14,8556.15,1
头部挤压伤,15,68850.46,44408.30,3
葡萄球菌性烫伤皮肤综合征,08,1845.54,1064.69,1
下肢震颤,13,6043.31,4303.82,1
阵发性房性心动过速,14,55449.70,31270.18,4
喉炎,08,3550.37,1958.04,2
过敏性紫癜,14,381076.98,192791.42,92
胸壁损伤,10,2116.50,1755.94,1
空洞型肺结核，细胞学（组织学）（-）,15,56850.85,13821.18,5
肺假性肿瘤,12,32987.54,26497.14,5
盲肠良性肿瘤,09,16126.37,11868.27,1
潜伏性糖尿病,13,1310.61,629.88,1
妊娠合并肝硬化,13,21714.00,9039.11,5
眩晕病,16,2893110.32,1683456.21,686
幼年型强直性脊柱炎,15,1167.46,737.82,1
糖尿病合并其他特指的并发症,08,5449.12,3628.90,2
中风，未特指为出血或梗死,12,67848.06,47227.24,10
食管恶性肿瘤,11,22029.88,15867.31,4
胃溃疡穿孔伴腹膜炎,09,8567.89,6205.58,1
化脓性脊柱炎,15,457548.16,176188.65,10
沙眼,12,5206.12,3039.13,2
