家族性自主神经功能异常,17725.67,13162.70,1
脑缺氧症,17731.41,12544.06,3
化脓性前列腺炎,17749.36,12815.89,7
丛集性头痛,17752.88,13482.64,1
腰和特指椎间盘疾患伴有脊髓病,17761.47,12831.25,2
男性盆腔炎性包块,17761.56,12710.54,6
腺淋巴瘤 (D11.-),17767.78,13682.94,5
绝经后骨质疏松伴病理性骨折,17781.33,9054.14,3
腰椎开放性骨折,17792.83,6379.84,3
渗出性胸膜炎,17805.29,12669.79,2
下肢静脉阻塞,17843.48,13320.52,3
鼻前庭良性肿瘤,17849.66,10827.48,2
阴囊挫伤,17852.77,10319.75,4
煤尘肺(炭末肺),17855.23,13950.74,6
腕关节肿胀,17868.76,11824.83,3
扁桃体恶性肿瘤个人史,17891.34,12865.86,3
下肢特指深部脉管静脉炎和血栓性静脉炎,17897.33,13301.53,1
口腔血管瘤 (M91200/0),17900.76,10852.42,2
耳恶性黑色素瘤,17902.37,13794.18,1
平滑肌瘤 NOS,17905.73,11546.11,3
前庭大腺[巴多林腺]恶性肿瘤,17907.93,13295.52,2
鼻粘膜良性肿瘤,17908.02,7673.56,1
颈椎间盘疾患伴神经根病,17922.17,11505.45,4
创伤后应激障碍,17936.06,10845.48,4
掌跖脓疱病,17954.94,10296.06,3
甲亢性肝损害,17957.36,12175.52,3
开放性舌部损伤,17976.91,13417.72,1
感觉异样性股痛,17986.75,12097.16,1
精索鞘膜积液,17987.84,10449.72,5
急性血源性骨髓炎,17987.87,9415.50,1
下肢关节和韧带扭伤,17991.05,12874.02,2
原发性闭角型青光眼,17991.14,11161.51,5
大腿感染性滑囊炎,18011.56,12274.80,4
风湿性肌纤维组织炎,18012.61,12871.01,2
肝纤维化伴肝硬化,18038.59,13658.70,2
急性病毒性肝炎,18053.92,11861.56,2
后天性胫骨畸形,18059.18,9244.69,1
子宫体良性肿瘤,18065.34,9833.14,2
前房积血,18069.67,8104.01,3
慢性活动型乙型病毒性肝炎,18071.03,12285.63,2
眶内血肿,18082.70,12499.78,1
股静脉血栓形成,18106.18,8677.14,2
耳廓感染,18111.14,11019.59,5
绒毛结节性滑膜炎,18113.74,11936.60,1
腕和手多处损伤,18118.78,12315.14,2
骨髓纤维化伴髓样化生,18121.23,13481.26,1
眼肌纤维化,18174.94,12750.93,2
家族性局灶性癫痫,18187.07,12810.16,2
颈内动脉粥样硬化,18194.90,13943.37,6
急性虹膜睫状体炎,18205.18,11437.83,7
宫颈残端出血,18232.79,9759.84,3
二氧化碳的意外中毒 (T59.701),18239.22,12847.48,1
肛门瘘管,18247.06,13181.70,6
慢性眼色素膜炎,18247.86,12624.82,7
妊娠呕吐,18252.01,6422.78,14
手术后肾衰竭,18254.61,13888.61,1
上肢局部肿胀、肿物和肿块,18257.95,12567.60,2
急腹症,18281.85,12266.61,4
单关节炎 NEC,18287.49,13326.47,6
玻璃体切除硅油充填状态,18290.00,12183.86,3
腮腺恶性肿瘤个人史,18291.27,8709.00,1
异位性皮炎,18335.30,9687.43,7
风湿性肌炎,18342.08,13942.05,3
慢性肾炎综合征，特指病理,18368.24,11550.28,2
胸骨病变,18370.65,14846.19,1
子宫颈动态未定肿瘤,18379.31,9578.93,2
进行性眼外肌麻痹,18379.34,13885.29,3
胫骨头骨折,18380.07,9384.72,4
足部骨髓炎,18388.07,10929.63,2
急性喉支气管炎,18390.53,13900.52,4
臂脓肿,18393.60,11761.27,4
青光眼合并白内障,18395.29,10819.63,4
结缔组织病 NOS,18396.87,12755.41,4
肌营养不良,18408.02,12046.15,3
蝶窦肿物,18414.55,12385.74,1
眼痛,18425.57,13261.30,4
咽周脓肿,18435.73,12265.76,9
缩窄性心肌病,18438.96,9693.50,2
上颌窦(海默尔)恶性肿瘤,18447.06,14286.20,1
腓骨头骨折,18465.53,14985.43,5
胃脘痛病				,18491.39,13108.31,5
重度视力缺损，双眼,18492.49,9823.23,3
咽后和咽旁脓肿,18496.75,11503.64,2
包皮恶性肿瘤,18510.26,12887.96,1
手指滑囊炎,18511.11,11469.90,5
开放性气胸,18512.18,11427.32,1
结石性肾炎,18528.34,10246.36,8
胸腔继发恶性肿瘤,18538.76,14635.14,2
脑干损伤,18566.05,13055.12,3
流行性腮腺炎 NOS,18571.15,12349.00,5
副乳房,18586.47,10629.87,5
肾无功能,18623.84,12396.77,2
乳房纤维囊性乳腺病,18627.14,12241.85,7
鼻血管瘤 (M91200/0),18637.31,12887.51,3
原发性帕金森氏综合征[震颤麻痹],18638.13,15222.04,3
缺血性周围神经病,18653.85,11503.49,1
肝结石,18672.91,14626.03,2
创伤性白内障,18679.01,9117.73,3
重症肌无力，肌萎缩型,18680.65,8666.20,1
亨特综合征,18685.74,12790.66,3
淋巴水肿,18686.32,13137.60,4
肾性糖尿,18692.29,14496.72,2
牙齿萌出过晚,18710.59,13837.83,1
肛门恶性肿瘤,18713.38,12489.31,3
尿道瘘,18726.93,12405.70,3
关节自发性脱位,18735.07,11627.24,1
鼻痈,18749.96,11684.25,5
尿道肿瘤,18759.69,13857.76,1
多处烧伤,18764.35,13232.46,4
对精神有影响药物中毒,18765.16,12641.95,4
肥大性咽炎,18767.65,13904.80,2
乳腺结核,18780.95,12142.04,3
睾丸恶性肿瘤 NOS,18786.84,13936.72,2
尺骨和桡骨两者下端的骨折,18807.43,13405.08,4
尿失禁 NOS,18811.13,12757.06,7
舌异物,18812.37,11432.10,4
肾瘘,18820.50,12149.56,2
肾小管酸中毒,18820.63,14049.74,2
陈旧性关节软骨撕裂,18823.14,13464.84,1
乳腺瘘,18829.31,11648.45,2
急性出血性胃肠炎,18837.23,12226.44,9
坐骨良性肿瘤,18838.81,13338.17,5
肠系膜恶性肿瘤,18838.87,16201.99,3
腹膜粘连伴肠梗阻,18840.86,12168.80,7
胸腺恶性肿瘤个人史,18855.54,14714.59,2
睾丸扭转,18857.71,11630.28,3
颅底良性肿瘤,18876.82,10120.95,1
胸部脊柱疼痛,18878.71,13682.97,3
复发性腹股沟直疝,18889.25,12034.01,3
胆道疾患,18898.93,11096.16,6
骶椎椎板裂,18899.93,12628.59,5
出血性外痔,18903.70,11627.83,4
声带其他疾患,18906.07,11906.13,3
截瘫,18923.47,8363.91,7
肺硬化,18925.51,12756.72,3
耳面瘫病,18936.62,13788.88,3
锁骨下动脉假性动脉瘤,18942.16,8943.10,2
肾病综合征伴膜性肾小球肾炎,18953.21,14312.50,1
脑疾患,18967.41,12647.84,1
臀部痈,18981.62,11694.02,9
乙型肝炎相关性肾炎,18988.22,13092.50,3
手术后切口感染,18998.72,13977.02,6
动眼神经良性肿瘤,19003.94,11420.37,1
大肠继发恶性肿瘤,19015.37,14396.69,1
骨感染 NOS,19017.02,12150.83,5
胆囊、胆道和胰腺疾患,19029.24,12544.56,3
颈椎棘上韧带炎,19039.26,11854.18,6
呼吸骤停,19043.05,12512.22,1
耳真菌病,19048.23,12832.25,1
肩部纤维织炎,19064.82,12995.98,1
嗜酸细胞增多症,19066.81,11500.73,2
平滑肌肉瘤,19071.37,13451.91,2
良性黑色素瘤,19076.48,10827.79,4
眼内出血,19082.03,13159.64,4
继发性白内障,19089.11,10451.10,4
背痛 NOS,19090.86,10437.42,4
遗传性周围神经病,19094.05,12932.44,1
子宫粘连,19097.58,3115.50,3
颧弓骨折,19101.05,8808.87,3
肺萎陷,19106.36,4599.30,2
继发性贫血,19109.08,9994.28,3
肺动脉硬化伴肺动脉高血压,19113.48,14349.46,1
丘疹性荨麻疹,19136.75,13347.02,7
胆囊扭转,19150.92,8413.25,2
妊娠呕吐(早期),19171.68,6529.87,13
子宫体息肉,19194.67,11742.48,3
胃肠神经官能症,19198.35,11687.69,5
肩钙化性肌腱炎,19213.56,9950.91,1
新生儿糖尿病,19217.93,15964.12,6
细菌性痢疾,19239.96,12938.01,8
大脑后动脉血栓形成,19243.87,9404.68,1
主动脉夹层动脉瘤,19248.45,12799.81,3
慢性上颌窦炎,19260.58,12477.55,7
妊娠合并子宫韧带良性肿瘤,19268.56,5403.68,1
原发性侧索硬化,19317.82,13551.09,6
结核性肝(肝炎),19321.41,14320.10,2
开放性髌骨骨折,19321.49,12727.34,2
阴道残端出血,19339.38,10547.70,3
原有的高血压性疾患，并发蛋白尿,19360.65,12678.94,8
额窦囊肿,19364.71,10847.19,4
粘液脓性慢性支气管炎,19375.44,15505.48,6
中度抑郁发作,19377.19,13316.26,4
咽旁间隙感染,19407.53,11358.15,4
腺瘤,19417.03,12121.11,3
声带结节,19432.75,12447.64,4
盆腔子宫内膜异位症,19437.71,8637.02,1
梗阻性鼻炎,19439.05,14887.91,3
玻璃工人的白内障,19441.02,9319.79,3
骨瘤病,19447.00,14020.28,2
桡骨远端脱位,19447.95,13780.79,6
双侧腹股沟疝（一侧直疝一侧斜疝),19469.24,11650.13,2
前置胎盘不伴出血,19492.02,9505.09,2
外耳道肿物,19499.94,12626.98,2
增生性牙龈炎,19517.20,13831.46,9
输卵管肿物,19531.29,9583.86,2
特指贫血,19531.89,12109.07,5
眼球萎缩,19546.23,10956.63,3
粘液性中耳炎,19546.63,12341.55,2
臀部表浅挫伤,19551.09,15595.39,1
颞颌关节炎,19570.40,14291.45,5
臀部皮肤良性肿瘤,19572.94,12225.49,3
手癣,19579.10,13748.11,2
子宫原位癌,19579.36,15453.52,3
弥漫性肺间质纤维化,19592.03,15301.11,1
鼻漏,19600.81,8283.58,1
结节病,19604.55,11285.78,3
溶血性贫血,19607.71,12784.69,3
软骨炎,19622.77,15145.48,6
口腔出血,19638.39,13224.48,2
供干细胞者,19639.00,9726.95,1
耳廓软骨膜炎,19641.97,11449.36,8
肱骨上端骨折,19642.95,15154.33,3
中枢神经系统恶性肿瘤,19654.18,13502.62,1
腹膜后肿物,19660.20,9737.69,1
耳廓瘘,19692.54,14751.46,2
慢性(弥漫性)膜性肾小球肾炎,19704.69,14753.20,1
面部疖肿,19713.17,13473.67,6
角膜穿通伤,19720.01,10801.53,3
子宫颈炎伴溃疡,19734.81,12241.16,7
变形性关节炎,19740.70,15212.24,5
背部病 NOS,19752.22,13043.00,3
咽旁脓肿,19753.83,12143.59,6
多形性腺瘤,19788.69,13097.88,1
特指周围性眩晕,19825.09,14353.37,4
髂静脉血栓形成,19830.40,13402.35,2
颈周围神经和自主神经良性肿瘤,19854.64,10399.88,1
腓总神经麻痹,19855.08,10478.54,1
疣状乳头状瘤,19858.19,14772.67,1
难产,19858.46,8180.99,2
直肠恶性淋巴瘤,19860.83,14499.45,2
卵巢黄体囊肿,19862.74,12057.70,3
颌下脂肪增生,19863.32,13467.16,2
胸椎结核,19865.86,14845.51,3
卵巢粘液性囊肿,19901.48,9956.71,2
开放性胫腓骨下端骨折,19909.92,14605.72,1
气性坏疽,19923.19,13675.85,2
耳后皮下良性肿瘤,19936.61,15391.26,2
角膜擦伤,19937.29,10616.10,11
特指荨麻疹,19962.06,11062.93,6
狼疮性肾小管间质肾炎,19965.84,12208.68,1
前臂骨折 NOS,19972.98,13343.37,4
外耳道真菌病,19987.47,12475.07,2
脊柱骨关节病,19989.05,16510.11,2
慢性子宫炎,19990.32,12959.47,7
特指阑尾炎,19993.05,13274.60,4
胸壁恶性肿瘤,20016.74,13965.29,1
轻度妊娠剧吐,20028.54,7530.91,13
咬肌间隙感染,20029.32,14133.99,2
累及全身类风湿性关节炎,20041.55,16398.57,5
坏疽,20064.54,14834.70,2
特指甲状腺功能减退症,20071.01,12741.10,4
椎间盘疾患 NOS,20071.30,13659.32,4
增生性脊柱炎,20077.40,14880.33,3
皮毛过敏性皮炎,20091.46,13999.52,9
外耳道异物,20099.16,12329.52,4
特指关节特指关节炎,20110.03,12291.22,3
游动性甲状腺肿,20116.09,12948.47,1
间质性瘤,20118.04,12416.07,1
肌无力综合征,20128.28,12662.96,3
脑血管疾病引起的脑血管综合征(I60-I67+),20128.79,14605.60,8
淋巴结反应性增生,20136.47,8462.15,2
鼻部脓肿,20138.82,12026.92,3
妊娠合并急性肠胃炎,20142.59,13792.21,5
皮样囊肿 NOS,20155.74,13610.09,7
下肢局部肿物,20176.94,14906.46,3
无晶状体性青光眼,20179.87,10100.53,2
胸壁交界恶性肿瘤,20184.61,7978.58,2
乳房孤立囊肿,20207.24,5585.93,3
下背周围神经损伤,20210.89,11414.79,1
溃疡性直肠炎，中度,20215.37,14367.77,3
急性肾炎综合征，肾小球轻微病变,20225.80,12778.27,4
睾丸鞘膜(非丝虫性)乳糜囊肿,20231.30,14121.27,4
精囊炎性疾病,20243.29,10797.92,2
拇趾骨折,20243.43,12222.31,4
眼睑挫伤,20244.29,12642.27,6
体质性再生障碍性贫血,20262.20,12546.91,3
宫颈原位癌妊娠监督,20269.17,9808.60,1
肺结核瘤，痰培养（+）,20283.85,13362.78,3
绝经期眩晕,20330.24,15552.48,6
继发性心肌病,20332.65,16777.51,1
全眼球炎,20333.00,15265.14,3
肾炎性肿物,20356.71,12063.49,1
其他慢性疼痛,20385.00,14706.93,3
全身性硬皮病,20386.39,11241.06,2
足脓肿,20393.32,13863.28,10
足部恶性黑色素瘤,20410.08,12625.62,1
乳头状癌 NOS,20426.00,9939.35,4
运动性周围神经病,20441.18,7763.82,1
膜性肾病,20442.85,14939.87,3
急性ST段抬高型前壁心肌梗死,20449.58,15487.99,3
脑恶性淋巴瘤 (M95900/3),20465.84,14806.79,2
眼炎,20469.60,11052.62,6
跖筋膜炎,20482.44,15908.35,4
急性消化性溃疡伴出血和穿孔,20499.59,14834.93,2
全结肠切除术后状态,20511.95,13584.02,2
震颤,20520.04,15088.09,3
阑尾疾病,20539.16,13549.70,2
胃恶性淋巴瘤,20544.27,13434.87,2
阴茎癌病,20550.57,12171.20,1
重症肌无力，中度全身型,20551.28,12305.42,1
其他特指的背部痛,20586.43,16597.59,2
颊粘膜良性肿瘤,20589.73,13502.94,2
眼睑脓肿,20603.22,11085.84,4
附睾炎性包块,20639.13,14944.36,3
甲状旁腺机能减退,20641.69,14971.44,3
累及全身的类风湿性关节炎,20648.36,17364.39,4
非浸润性粉刺癌 (D05.-),20672.02,15027.95,1
手表浅异物,20685.71,12992.52,4
肾包膜下积液,20685.74,14398.90,1
浆细胞瘤 NOS (C90.2),20685.83,14407.54,1
结核性渗出性胸膜炎，病理（+）,20714.37,14287.09,1
急性非ST段抬高型心肌梗死,20748.76,15132.86,2
取除输尿管支架,20763.70,9794.30,13
真菌性外耳道炎,20794.22,14696.76,2
皮肤类丹毒,20795.45,14044.45,5
急性乳突炎,20797.14,15160.24,2
红斑 NOS,20797.34,13271.27,3
慢性光化性皮炎,20807.37,10836.64,3
鼻泪管闭锁,20813.77,7945.63,1
室管膜瘤,20817.73,11708.49,1
升主动脉夹层,20844.53,10628.61,1
乳头状原位癌,20844.96,16196.94,2
带状疱疹眼病,20846.36,13256.56,6
玻璃体疾患 NOS,20855.46,9310.20,3
食管隆起性病变,20861.23,12820.90,3
皮肤病（白塞病）,20861.32,13981.62,2
其他病毒性肺炎,20884.59,16476.69,4
额骨骨折,20892.05,16154.76,4
肺肉芽肿,20915.47,11895.82,2
鼾眠病,20916.22,13341.54,1
神经根和神经丛疾患 NOS,20920.49,12441.85,1
缺血性肠病,20935.07,14270.96,5
胸腺瘤，A型,20947.58,9743.73,2
下腔静脉阻塞,20953.02,15625.82,2
其他部位下腹部疼痛,20955.77,16023.16,5
鼻窦内异物,20971.04,12111.07,1
胆囊肝总管瘘,20985.55,10287.30,3
肝衰竭，不可归类在他处者,20995.69,10903.66,1
胆道术后胆道感染,21022.40,13022.20,6
睾丸炎、附睾炎和附睾-睾丸炎,21022.87,14359.54,8
急性外耳道炎,21035.91,13149.34,3
球上颌囊肿,21042.66,12345.00,2
下肢深静脉血栓性静脉炎,21043.53,16419.84,5
乳头状瘤 (除外膀胱乳头状瘤 M8120/1) NOS,21047.18,14304.39,4
腹外疝,21064.65,13569.29,2
肌肉萎缩,21075.09,14866.81,1
外侧半月板损伤,21087.14,12719.09,3
肺功能检查异常结果,21108.98,14898.84,2
结节型淋巴瘤 (M96900/3),21119.93,14788.82,3
非感染性腹泻,21137.79,14298.30,12
颈椎恶性肿瘤,21142.97,10441.78,1
甲状腺功能异常[巴泽多病],21143.96,12385.51,5
肾发育不全,21146.08,17766.44,1
肘管综合征,21153.15,15029.36,3
胫骨髁骨折,21170.65,16237.23,2
肺结核经证实（+）,21189.06,14119.11,5
输卵管肿瘤,21201.87,14848.06,1
前列腺腺瘤,21214.31,16590.96,4
皮肤变应性血管炎,21218.47,15301.11,3
结肠造口状态,21234.81,11596.15,1
趾肌腱断裂,21239.20,13002.07,3
皮肤淋巴细胞瘤,21256.53,15486.14,2
眼睑闭合不全,21278.11,14918.00,2
肩胛痛,21279.61,14727.50,5
总胆管结石伴慢性胆囊炎,21318.60,12235.09,2
Ⅲ度房室传导阻滞(完全房室阻滞),21330.44,17877.84,2
糖尿病性关节病,21339.07,12462.00,3
肺动脉闭锁,21351.34,18012.97,1
阴道积血,21355.62,11492.70,7
创伤性肝破裂,21356.93,14277.39,1
胼胝,21368.98,14489.53,5
十二指肠球部息肉,21375.11,15134.04,4
拇指神经损伤,21377.78,11312.92,4
急性肾衰竭伴肾小管坏死,21382.63,15239.12,2
念珠菌性阴道炎,21385.23,14576.82,9
嵌顿性腹股沟疝(单侧),21392.95,12841.21,5
脚挫伤,21396.69,13312.12,6
室性过早搏动,21403.44,13460.24,5
腰椎间盘突出伴有神经根病,21404.90,12056.46,5
病毒性肝炎 NOS,21424.73,12526.49,3
急性化脓性阑尾炎伴穿孔,21432.86,14452.50,6
颊部血管瘤 (M91200/0),21440.07,13939.99,1
结肠造口脱垂,21451.60,13882.80,1
咽肿瘤,21459.04,13736.42,1
头部脂肪瘤,21470.06,13716.89,7
腹膜后血肿,21476.56,12140.61,1
恶性青光眼,21500.31,9281.55,4
尿毒症性心肌炎,21508.02,14880.45,2
肌腱损伤,21532.61,12586.10,4
上臂挫伤,21546.30,14373.30,5
老年性脑变性,21549.03,16495.78,2
阴道壁囊肿,21555.00,12897.87,7
由于外部物质引起的肺部疾病,21581.33,17607.35,3
指蜂窝织炎,21594.18,16122.60,6
心瓣膜疾患,21598.74,15339.85,3
闭病,21605.44,14314.62,5
急性肺炎支原体性细支气管炎,21605.51,11242.30,4
卵巢功能障碍,21632.76,12967.30,2
掌骨指骨骨折,21635.77,12182.27,6
创伤性骨筋膜室综合征,21677.66,15869.39,1
急性子宫内膜炎,21684.63,15611.92,8
癫痫性精神病,21689.48,13876.02,6
子宫内膜样腺纤维瘤 NOS (D27),21699.57,14881.14,1
播散性带状疱疹,21700.89,14430.35,8
小腿擦伤,21729.61,14591.94,4
伤筋病,21731.44,15232.34,3
骨软骨瘤病,21733.71,11663.47,1
盆腔假囊肿，女性,21735.18,13059.57,3
囊虫病[囊尾蚴病],21745.50,15164.87,7
中枢神经系统病毒感染,21759.68,14350.51,1
老年性血管瘤,21783.00,14091.49,2
特指脑血管病后遗症,21784.48,17720.59,5
上臂损伤,21789.58,11535.76,1
玻璃体特指疾患,21822.14,11008.97,2
慢性化脓性副鼻窦炎,21825.50,13850.13,8
主支气管恶性肿瘤,21860.42,15405.59,3
大腿纤维瘤病,21864.69,14519.12,4
脑(脊)膜瘤,21865.42,3732.01,3
眼球变性性情况,21889.33,7061.94,2
全身多发淋巴结结核,21903.79,13773.54,4
颈椎胸椎椎间盘变性,21920.24,8336.16,4
手烧伤,21930.51,13528.08,8
下咽恶性肿瘤 NOS,21941.68,15447.16,1
息肉恶变,21942.06,13604.66,2
关节结核,21945.60,17262.20,1
髋部脓肿,21954.98,16468.42,2
内分泌的胰腺恶性肿瘤,21965.17,15294.30,1
腮腺淋巴结核,21975.91,14338.68,1
风湿性主动脉瓣狭窄,21977.92,15259.70,1
慢性风湿性心瓣膜炎,21990.59,15430.38,4
虹膜异色性白内障,21995.10,12242.03,2
多发性掌骨骨折,21995.70,14473.67,1
癔症性失明,22001.31,8104.51,3
甲状腺功能减退的地方性呆小病,22004.10,15603.48,2
大疱性类天疱疮,22008.06,16684.57,3
上肢神经损伤,22015.15,6442.07,1
脑动脉狭窄,22043.72,15343.79,4
涉及骨折板和特指内固定装置的随诊医疗,22052.42,5336.17,2
陈旧性锁骨骨折,22054.32,12764.63,7
特指肝硬化,22063.71,15199.86,4
急性颈部淋巴结炎,22097.04,15382.07,4
反应性抑郁症,22100.22,13398.73,3
其他的白内障,22116.79,14289.90,5
乳头的腺瘤 (D24),22119.71,16080.09,3
视力低下，单眼,22141.15,16975.25,3
膀胱颈梗阻,22164.05,13705.60,3
陈旧性脊柱骨折伴截瘫,22183.21,16399.39,1
胆总管结石伴急性胆管炎,22185.62,17321.24,1
骨折内固定物植入感染,22189.12,13177.62,2
腮腺淋巴肉瘤,22203.66,14401.21,1
急性喘息性气管炎,22215.06,15266.60,11
腹主动脉假性动脉瘤,22225.30,14960.32,1
颌下腺导管结石,22230.52,14026.78,2
子宫体炎,22261.38,15248.70,8
鞘膜良性肿瘤,22278.92,12547.51,1
气管、支气管和肺恶性肿瘤家族史,22281.21,17041.99,2
疥疮,22292.08,13648.98,6
丹毒病,22293.18,13345.20,3
溶血-尿毒症综合征,22297.59,18947.57,1
混合性周围神经病,22300.16,16360.81,2
上肢撕脱伤,22301.49,16353.88,5
缺铁性贫血的特殊筛选检查,22311.77,13839.21,3
陈旧性趾挫伤,22314.05,14898.12,2
手粘液囊脓肿,22325.69,16731.09,2
乳房恶性肿瘤个人史,22330.95,15786.11,3
腰骶椎间盘变性,22331.57,14543.59,4
呼吸道出血,22344.63,16687.71,3
慢性脑膜炎球菌血症,22345.73,12551.76,6
糖尿病性酮症,22388.88,15455.67,2
肩胛骨肿物,22391.23,15768.02,1
创伤后单侧膝关节病,22398.19,16445.06,5
血管神经性水肿,22411.22,13540.85,7
急性筛窦炎,22413.25,14037.13,6
颈部淋巴结继发恶性肿瘤,22418.49,13591.57,4
腕关节结核,22440.89,13262.71,1
大网膜继发恶性肿瘤,22462.46,13958.40,1
开放性尺骨桡骨远端骨折,22467.76,15043.93,1
分离性抽搐,22472.90,16435.75,3
鼻中隔良性肿瘤,22474.31,15423.91,3
心脏、纵隔和胸膜交搭跨越的恶性肿瘤,22475.44,12178.83,1
变形性脊柱炎,22503.72,15358.49,3
急性淋巴结脓肿,22522.74,14532.31,1
上颌恶性肿瘤,22534.20,15432.10,3
创伤性小脑出血,22540.32,17510.93,3
舌萎缩,22552.07,13910.97,3
呼吸道结核病后遗症,22554.42,10541.93,1
鞘膜炎,22563.79,16549.77,2
单侧腹股沟型隐睾,22578.85,14724.26,4
足结节性筋膜炎,22580.07,14437.00,2
眼恶性肿瘤 NOS,22619.14,15272.32,2
鼻咽囊肿,22636.07,13856.49,4
真菌性角膜溃疡,22642.58,15630.41,3
鞘膜囊肿,22644.70,15684.94,4
舌炎,22655.14,15110.09,8
胸腺病,22661.64,17056.24,1
高血压性肾病(肾性高血压),22680.38,16255.26,5
鼻前庭炎,22680.73,15726.99,7
再生障碍性及其他贫血,22685.10,11553.39,5
胆管结石伴有胆管炎,22697.48,15612.74,7
急性出血性结膜炎,22707.35,15952.00,13
陈旧性骨关节结核病,22711.35,13656.19,2
胆道术后状态,22711.82,15785.61,4
Ⅰ级宫颈上皮内肿瘤[CIN],22750.42,14502.25,4
原发性纤毛运动障碍综合征,22752.74,16947.71,1
髋骨开放性骨折,22765.20,12549.34,2
脊椎关节强硬,22767.56,14329.11,1
胸腔感染,22776.43,11250.80,2
过度焦虑障碍,22794.86,14705.54,3
小肠穿孔(非创伤性),22828.96,16094.77,1
乳头溢液,22835.15,14191.72,3
舌溃疡,22836.61,14610.34,4
泌尿道梗阻,22842.63,14933.93,7
咽后壁脓肿,22864.57,15082.39,6
急症剖宫分娩,22880.06,10720.49,4
右心肌梗死,22902.26,17882.41,3
茎突综合征[茎突过长综合征],22908.93,15593.68,5
垂体卒中,22917.67,13334.47,1
足腱鞘脓肿,22946.13,16100.59,4
膝关节副韧带劳损,22951.20,16272.12,3
腋部良性肿瘤,22953.69,15704.09,4
鼻病毒感染,22975.26,15098.37,4
错构瘤 NOS,22999.45,16213.82,1
上肢动脉栓塞,23001.22,17241.41,2
创伤后骨质疏松,23004.81,15207.36,3
阴茎癌切除个人史,23009.69,14898.65,3
胃十二指肠溃疡伴出血,23027.04,16703.78,4
细支气管炎,23041.63,16876.88,9
间质性肺气肿,23047.03,16487.58,2
其他女性盆腔炎性疾病,23049.05,12525.80,9
早老性白内障,23068.95,8910.96,3
经剖宫产术的单胎分娩,23081.40,7626.61,8
乳房脓肿,23093.32,14674.24,7
卵巢扭转,23097.73,14312.54,5
鼻部肿物,23119.79,15701.12,6
透明细胞腺癌,23133.48,15096.91,1
慢性子宫炎性疾病,23148.77,14074.65,9
乳房结节,23160.31,9944.89,5
肋间神经病,23180.77,17755.93,5
肺间质纤维化(炎症后),23227.28,16942.91,3
膀胱瘘,23233.30,11133.80,3
下肢静脉曲张伴皮炎,23263.92,14519.36,2
局部肿胀、肿块和肿物 NOS,23302.22,18230.47,7
胃溃疡穿孔伴腹膜炎,23308.42,15756.05,4
鼓室胆脂瘤,23339.24,19283.65,2
泌尿系统的其他疾病,23346.32,15057.55,5
经皮射频消融术后并发症,23346.33,13286.87,7
创伤性气胸,23348.45,16963.79,2
特发性水肿(急性),23359.38,16215.26,1
结核性肺纤维变性，痰镜检（+）,23367.47,14285.25,3
骶尾部恶性肿瘤,23371.33,10715.18,1
尺桡骨开放性骨折,23373.24,17828.44,1
先天性肾结石,23380.50,15939.06,4
单纯性甲状腺肿[胶样甲状腺],23404.18,15007.28,2
丙型肝炎相关性肾炎,23416.64,18814.29,3
躯干的的局部肿胀、肿块和肿物,23416.77,16213.93,4
皮肤淀粉样变性,23417.66,16202.51,6
急性应激反应,23418.40,17129.31,3
眼睑疣,23423.82,16943.18,5
子宫颈脱垂 NOS,23428.38,15241.18,5
尾骨疼痛,23448.17,17097.44,4
急性颌下淋巴结炎,23456.45,15657.21,6
乳突根治术后状态,23461.03,16606.45,4
转移性粘液腺癌,23467.77,14419.14,2
淋巴管继发恶性肿瘤,23483.85,16070.89,1
肝内胆管炎,23491.32,16332.96,7
鼻窦异常骨间隔,23495.03,16118.17,4
平滑肌瘤,23504.36,15349.54,3
阴囊皮肤恶性肿瘤,23526.30,18045.54,1
鼻腔原位癌,23533.69,16064.99,4
腹型过敏性紫癜,23537.28,17240.21,3
踝关节强硬,23560.67,15605.03,7
粘液囊钙沉着,23577.89,16828.19,3
多囊卵巢综合征,23596.37,12650.16,3
慢性分泌性中耳炎,23607.58,13970.93,9
眶下间隙感染,23632.34,15341.47,3
胸部多处损伤,23669.67,18818.30,4
脑瘤病（脑膜瘤）,23674.51,13605.84,3
癫痫持续状态,23701.44,13876.86,1
轻度瘫痪,23710.71,15180.07,3
子宫下段恶性肿瘤,23740.97,10775.16,1
骰骨骨折,23748.16,16266.52,5
骨硬化症,23751.76,15409.40,2
眼球震颤和其他不规则眼球运动,23757.13,17786.48,1
输卵管壶腹部妊娠,23762.71,13866.97,4
腋下交界性恶性肿瘤,23785.60,18319.73,1
B细胞淋巴瘤,23794.75,15200.88,2
尿道损伤,23818.09,15451.70,4
阵发性房室结内折返性心动过速,23827.47,13556.24,1
皮肤病（疥疮病）,23830.00,14187.03,6
腿部炎性肿块,23839.39,14748.22,3
耳痛,23847.97,17025.89,5
葡萄胎 NOS (Ｏ01.9),23855.98,13641.75,6
腹股沟淋巴结炎,23856.99,17187.93,10
浆细胞性白血病 (M98300/3),23863.83,13404.79,1
皮下结节,23864.02,12019.23,3
脑膜炎双球菌性关节炎,23865.17,15810.51,7
肾盂积水，伴有输尿管狭窄 NEC,23868.16,14851.84,3
眼内恶性肿瘤,23868.71,20661.91,1
慢性复发性肝炎,23879.54,12602.59,4
